p_val	avg_log2FC	pct.1	pct.2	p_val_adj	cluster	gene
3.2403091693933e-223	0.211053293287437	0.995	0.995	9.96362666496745e-219	WT	ENSMUSG00000070436.Serpinh1
4.24726287824187e-221	0.425259618320838	0.83	0.741	1.30599086243059e-216	WT	ENSMUSG00000006800.Sulf2
1.21811193763434e-216	0.474252618234115	0.754	0.646	3.74557239703182e-212	WT	ENSMUSG00000024299.Adamts10
5.15689396577106e-214	0.544540105929087	0.909	0.872	1.58569332553494e-209	WT	ENSMUSG00000098973.Mir6236
7.88130671215259e-209	0.381793263652554	0.879	0.806	2.4234230009198e-204	WT	ENSMUSG00000027955.Gask1b
2.3044119757269e-203	0.130472099072942	0.997	0.998	7.08583638416264e-199	WT	ENSMUSG00000039001.Rps21
9.85037095626727e-198	0.344138710521146	0.77	0.674	3.02889056534262e-193	WT	ENSMUSG00000060143.Gm10076
5.51332956743367e-197	0.432688773393966	0.937	0.887	1.69529370869018e-192	WT	ENSMUSG00000030218.Mgp
1.37969057567485e-196	1.21876796044118	0.181	0.079	4.24241055114259e-192	WT	ENSMUSG00000105703.Gm43305
9.33331287100648e-195	0.141727243765184	0.997	0.998	2.86990037470578e-190	WT	ENSMUSG00000090733.Rps27
1.42695573706625e-183	0.288390433823045	0.935	0.903	4.38774619590502e-179	WT	ENSMUSG00000029096.Htra3
2.21713630897634e-179	0.830175487193807	0.377	0.251	6.81747243647134e-175	WT	ENSMUSG00000030217.Art4
4.90830214731594e-175	0.110311630390102	0.997	0.998	1.50925382727818e-170	WT	ENSMUSG00000046330.Rpl37a
3.95418804160959e-174	0.397254926239814	0.77	0.683	1.21587328091453e-169	WT	ENSMUSG00000036545.Adamts2
1.93829850383331e-171	0.270085040016787	0.948	0.905	5.96007406943704e-167	WT	ENSMUSG00000031548.Sfrp1
5.12273979697807e-171	0.266780038685178	0.946	0.916	1.57519126017279e-166	WT	ENSMUSG00000064367.mt-Nd5
5.3832344294238e-170	0.43562331254808	0.889	0.832	1.65529075470353e-165	WT	ENSMUSG00000029675.Eln
9.37932937007854e-166	0.360279567384223	0.835	0.757	2.88404998800545e-161	WT	ENSMUSG00000007097.Atp1a2
1.09809760969519e-160	1.1177715460953	0.195	0.1	3.37654034005173e-156	WT	ENSMUSG00000095366.Gm21860
6.73820057930412e-160	0.555274108093723	0.562	0.449	2.07192929613022e-155	WT	ENSMUSG00000022419.Deptor
5.74687218971407e-159	0.36091483196312	0.825	0.75	1.76710572961518e-154	WT	ENSMUSG00000102869.2900097C17Rik
1.06665879099726e-158	0.201372862077888	0.989	0.985	3.27986911643748e-154	WT	ENSMUSG00000004207.Psap
6.48034899340885e-158	0.380347539788715	0.872	0.816	1.99264251198329e-153	WT	ENSMUSG00000028369.Svep1
2.96916129676848e-153	0.766207150016191	0.415	0.305	9.12987407143339e-149	WT	ENSMUSG00000022350.Washc5
1.74896716463843e-151	0.783332671400025	0.293	0.184	5.37789913454669e-147	WT	ENSMUSG00000037161.Mgarp
3.67321202684438e-151	0.221187842756024	0.978	0.963	1.12947596613438e-146	WT	ENSMUSG00000064351.mt-Co1
4.92121013890985e-149	0.375296208528584	0.783	0.693	1.51322290561339e-144	WT	ENSMUSG00000041828.Abca8a
8.18305555749035e-146	0.295828977240045	0.882	0.82	2.51620775337271e-141	WT	ENSMUSG00000022324.Matn2
6.55224839706471e-145	0.299829941000661	0.904	0.849	2.01475085961343e-140	WT	ENSMUSG00000055632.Hmcn2
6.67134824711478e-144	0.363313452969917	0.812	0.741	2.05137287250532e-139	WT	ENSMUSG00000033420.Antxr1
1.28477200557456e-141	0.399635481316111	0.774	0.694	3.95054543994122e-137	WT	ENSMUSG00000044674.Fzd1
2.08784700823632e-141	0.222089316773611	0.96	0.936	6.41992076562585e-137	WT	ENSMUSG00000001911.Nfix
3.01658555888578e-140	0.190579136236575	0.981	0.978	9.27569893501789e-136	WT	ENSMUSG00000018339.Gpx3
2.69086928725427e-139	1.44133943218414	0.11	0.043	8.27415397137816e-135	WT	ENSMUSG00000038085.Cnbd2
6.88885272296891e-139	0.2680286175844	0.925	0.897	2.11825332378571e-134	WT	ENSMUSG00000014329.Bicc1
2.20624905789864e-138	0.373111339329605	0.788	0.717	6.78399522813254e-134	WT	ENSMUSG00000031451.Gas6
4.89923783621007e-136	0.302586374933519	0.839	0.769	1.50646664225624e-131	WT	ENSMUSG00000033327.Tnxb
1.33825685392088e-135	1.18333877250681	0.151	0.073	4.11500600012132e-131	WT	ENSMUSG00000024378.Stard4
7.58915456972821e-135	0.352018092961916	0.784	0.711	2.33358913864573e-130	WT	ENSMUSG00000055065.Ddx17
4.84861972908614e-129	0.488863763956982	0.611	0.515	1.4909020804967e-124	WT	ENSMUSG00000020303.Stc2
5.15971984974777e-126	0.121746786152393	0.995	0.997	1.58656225659894e-121	WT	ENSMUSG00000064370.mt-Cytb
9.64788579566751e-123	0.29850238928895	0.9	0.861	2.9666284033098e-118	WT	ENSMUSG00000008575.Nfib
1.10225330086496e-122	0.342050799260405	0.759	0.684	3.38931867482967e-118	WT	ENSMUSG00000030737.Slco2b1
7.32487311631221e-122	2.88054587806737	0.042	0.006	2.25232523453484e-117	WT	ENSMUSG00000030048.Gkn3
1.497845607205e-117	0.33291034624552	0.853	0.803	4.60572545759467e-113	WT	ENSMUSG00000052534.Pbx1
1.29990119039068e-116	0.361309220246466	0.703	0.619	3.99706617033231e-112	WT	ENSMUSG00000034160.Ogt
2.79294280512256e-115	0.29819192923932	0.881	0.826	8.58801983147137e-111	WT	ENSMUSG00000033863.Klf9
1.55564940086988e-114	0.24474203347669	0.896	0.825	4.78346634273481e-110	WT	ENSMUSG00000006369.Fbln1
2.83050815704514e-114	0.279382143364961	0.907	0.847	8.7035295320981e-110	WT	ENSMUSG00000042436.Mfap4
1.89555527186588e-113	0.297405516491996	0.888	0.85	5.8286429054604e-109	WT	ENSMUSG00000026335.Pam
3.98975183290266e-112	0.55760267181372	0.465	0.368	1.22680879109924e-107	WT	ENSMUSG00000058624.Gda
4.63373378558441e-111	0.298368287796159	0.841	0.766	1.42482680172935e-106	WT	ENSMUSG00000022371.Col14a1
1.16230477824867e-110	0.614956035199077	0.343	0.244	3.57397096263683e-106	WT	ENSMUSG00000028681.Ptch2
5.01245906544322e-109	0.583632693213978	0.398	0.296	1.54128103803313e-104	WT	ENSMUSG00000028031.Dkk2
8.68477507780136e-109	0.221456621689448	0.927	0.883	2.67048148867314e-104	WT	ENSMUSG00000026872.Zeb2
3.30252095594472e-108	0.321587123527062	0.952	0.935	1.01549216874344e-103	WT	ENSMUSG00000071637.Cebpd
8.71746900987596e-107	1.13081425038394	0.224	0.144	2.68053454584676e-102	WT	ENSMUSG00000069763.Tmem100
9.03739745053701e-106	0.32083212564774	0.777	0.699	2.77890934206563e-101	WT	ENSMUSG00000044548.Dact1
9.07785009642822e-106	0.204930919378542	0.976	0.973	2.79134812615071e-101	WT	ENSMUSG00000061353.Cxcl12
9.54322516629866e-104	0.153869114531038	0.986	0.982	2.93444630638517e-99	WT	ENSMUSG00000031502.Col4a1
3.48368593600038e-103	0.126972696259966	0.993	0.993	1.07119858846076e-98	WT	ENSMUSG00000023224.Serping1
1.87630249688082e-101	0.261443310852876	0.858	0.81	5.76944254765884e-97	WT	ENSMUSG00000032334.Loxl1
1.61544133707563e-100	0.376557174766492	0.781	0.727	4.96732056737387e-96	WT	ENSMUSG00000026365.Cfh
3.30568114433703e-99	0.27514182705054	0.83	0.782	1.01646389507219e-94	WT	ENSMUSG00000078429.Ctdsp2
3.23996322108223e-98	0.194813519881798	0.965	0.953	9.96256290850576e-94	WT	ENSMUSG00000069833.Ahnak
1.34066515197171e-97	0.388638339519201	0.471	0.367	4.12241127579782e-93	WT	ENSMUSG00000079105.C7
2.18879366695955e-97	0.176255624617617	0.985	0.983	6.73032164653391e-93	WT	ENSMUSG00000003814.Calr
3.90939765606762e-97	0.329832062980352	0.743	0.666	1.20210068526423e-92	WT	ENSMUSG00000020902.Ntn1
1.54268457190258e-94	0.336997690053058	0.693	0.612	4.74360079014326e-90	WT	ENSMUSG00000038886.Man2a2
5.59310979577887e-94	0.319218107841472	0.729	0.662	1.71982533110405e-89	WT	ENSMUSG00000020695.Mrc2
1.09624304105688e-93	0.254756551657021	0.761	0.672	3.37083772694581e-89	WT	ENSMUSG00000016494.Cd34
1.57634803106542e-93	0.151074028050362	0.991	0.992	4.84711256072305e-89	WT	ENSMUSG00000031375.Bgn
9.25129890484703e-93	0.653018999521844	0.27	0.186	2.84468190025141e-88	WT	ENSMUSG00000022508.Bcl6
4.2831049863007e-91	0.358342663323217	0.572	0.476	1.3170119522376e-86	WT	ENSMUSG00000054619.Mettl7a1
5.16834665350625e-91	0.437489970334337	0.579	0.499	1.58921491248664e-86	WT	ENSMUSG00000071847.Apcdd1
4.09512699815826e-88	0.269759519431487	0.778	0.718	1.25921060066368e-83	WT	ENSMUSG00000022098.Bmp1
1.75947598521179e-86	0.244745326026258	0.868	0.841	5.41021270692772e-82	WT	ENSMUSG00000024538.Ppic
3.7901378640262e-86	0.284388426225552	0.758	0.704	1.16542949180942e-81	WT	ENSMUSG00000021759.Plpp1
1.31861911898918e-85	0.271484403191372	0.705	0.613	4.05462192897983e-81	WT	ENSMUSG00000026399.Cd55
5.6126211173769e-85	0.215515659412508	0.926	0.897	1.72582486738222e-80	WT	ENSMUSG00000001870.Ltbp1
1.2591033077389e-84	0.611177241238763	0.302	0.221	3.87161676096633e-80	WT	ENSMUSG00000104476.Gm38211
8.3933844537975e-84	0.251223335628231	0.832	0.783	2.58088178569819e-79	WT	ENSMUSG00000045658.Pid1
1.68937192244369e-83	0.33332752846932	0.619	0.543	5.1946497243221e-79	WT	ENSMUSG00000020674.Pxdn
2.33098452155071e-81	0.111624623190854	0.993	0.994	7.16754430531628e-77	WT	ENSMUSG00000063457.Rps15
2.47401856157993e-81	0.553503330722815	0.322	0.24	7.60735967500212e-77	WT	ENSMUSG00000114501.Gm48582
1.93398449272108e-80	1.08005402789582	0.097	0.048	5.94680891666806e-76	WT	ENSMUSG00000096780.Tmem181b-ps
4.63957598524104e-80	4.29495493857779	0.022	0.001	1.42662321970177e-75	WT	ENSMUSG00000110386.Gm42031
9.26035199524309e-80	0.359971957642168	0.587	0.513	2.8474656350173e-75	WT	ENSMUSG00000028600.Podn
1.14195170171156e-79	0.225584723528614	0.925	0.903	3.51138728759287e-75	WT	ENSMUSG00000021134.Srsf5
1.22886204816995e-79	0.19679116564857	0.913	0.877	3.77862791191778e-75	WT	ENSMUSG00000038668.Lpar1
1.48808490174131e-79	0.285524522677719	1	1	4.57571226436436e-75	WT	ENSMUSG00000106106.CT010467.1
2.60037063333736e-78	0.136890965206637	0.986	0.983	7.99587966044906e-74	WT	ENSMUSG00000038521.C1s1
3.35749055603581e-78	0.994634863569568	0.112	0.059	1.03239477107545e-73	WT	ENSMUSG00000044254.Pcsk9
1.44434305154239e-77	0.193178756462497	0.924	0.903	4.4412104491877e-73	WT	ENSMUSG00000032440.Tgfbr2
2.8482660468882e-77	0.222655571838145	0.845	0.796	8.75813326757653e-73	WT	ENSMUSG00000019899.Lama2
4.80896557929139e-76	0.28347864285174	0.677	0.605	1.47870882597631e-71	WT	ENSMUSG00000000753.Serpinf1
9.4114999893034e-76	0.153372664653956	0.968	0.952	2.8939421317109e-71	WT	ENSMUSG00000020315.Sptbn1
2.70490622780043e-75	0.352802592405805	0.307	0.223	8.31731615986353e-71	WT	ENSMUSG00000045573.Penk
3.45896349151959e-73	0.184128508541416	0.913	0.894	1.06359668400736e-68	WT	ENSMUSG00000034708.Grn
3.49533752952086e-73	0.317922243868362	0.682	0.628	1.07478133695237e-68	WT	ENSMUSG00000032374.Plod2
5.482250747211e-73	0.503125380302767	0.314	0.236	1.68573728225991e-68	WT	ENSMUSG00000022103.Gfra2
1.15163783966764e-72	0.42498524214217	0.432	0.351	3.54117119319404e-68	WT	ENSMUSG00000027339.Rassf2
1.83053047775024e-72	0.192369382154953	0.721	0.652	5.62869816603422e-68	WT	ENSMUSG00000004105.Angptl2
4.4774532561494e-72	0.256612611266746	0.752	0.695	1.37677210173338e-67	WT	ENSMUSG00000035325.Sec31a
4.81339239269585e-72	0.532899183414511	0.33	0.253	1.48007002683005e-67	WT	ENSMUSG00000078190.Dnm3os
3.07082308783398e-71	0.461982206781988	0.421	0.344	9.44247391278071e-67	WT	ENSMUSG00000052557.Gan
4.7959011067236e-71	0.216586474730877	0.9	0.872	1.47469163130644e-66	WT	ENSMUSG00000000957.Mmp14
6.89892758395951e-71	1.17340174976472	0.089	0.044	2.12135124279171e-66	WT	ENSMUSG00000001864.Aif1l
1.73395780843414e-70	0.188958347869919	0.906	0.877	5.33174686515414e-66	WT	ENSMUSG00000096956.Snhg18
4.82305287507863e-70	0.231679813820518	0.85	0.785	1.48304052855793e-65	WT	ENSMUSG00000021388.Aspn
6.23420124438582e-70	0.638675375541293	0.226	0.158	1.91695454063619e-65	WT	ENSMUSG00000105987.AI506816
9.08278950980435e-70	0.50262079922245	0.318	0.24	2.79286694636974e-65	WT	ENSMUSG00000019989.Enpp3
1.48898607503432e-69	0.462243558379757	0.312	0.235	4.57848328212304e-65	WT	ENSMUSG00000042834.Nrep
5.85249079634526e-69	0.356863719902155	0.614	0.545	1.79958239496821e-64	WT	ENSMUSG00000025934.Gsta3
6.00010187056774e-69	0.225506731550978	0.876	0.844	1.84497132418087e-64	WT	ENSMUSG00000017754.Pltp
1.20273310525661e-68	0.168898927535961	0.939	0.912	3.69828402535356e-64	WT	ENSMUSG00000064373.Selenop
2.26492545472075e-68	0.258555626659783	0.729	0.674	6.96441928072082e-64	WT	ENSMUSG00000027864.Ptgfrn
7.96363727519229e-68	0.301924295710064	0.606	0.534	2.44873882574888e-63	WT	ENSMUSG00000039477.Tnrc18
1.18653806023799e-67	0.229416208751203	0.892	0.873	3.6484858814258e-63	WT	ENSMUSG00000020467.Efemp1
1.36643976281418e-67	0.152812959266535	0.974	0.963	4.20166562667733e-63	WT	ENSMUSG00000022708.Zbtb20
1.39665899702374e-67	0.467817303039282	0.354	0.277	4.29458674994829e-63	WT	ENSMUSG00000028226.Mmp16
1.78761782773009e-67	0.258696162587182	0.76	0.693	5.49674605848725e-63	WT	ENSMUSG00000022665.Ccdc80
1.28308902776063e-66	0.59404251693643	0.478	0.415	3.94537045146117e-62	WT	ENSMUSG00000025027.Xpnpep1
1.5447939486529e-66	0.21466908441296	0.877	0.842	4.75008691271279e-62	WT	ENSMUSG00000006344.Ggt5
1.61484458874129e-66	0.193503836845157	0.934	0.906	4.9654856259206e-62	WT	ENSMUSG00000036446.Lum
1.75011193279247e-66	0.140946344804495	0.935	0.919	5.38141918214356e-62	WT	ENSMUSG00000025784.Clec3b
2.41059045076776e-66	0.623733365926926	0.215	0.149	7.41232457706577e-62	WT	ENSMUSG00000103931.Gm36962
4.10525170851869e-66	0.629730639447932	0.155	0.097	1.26232384785241e-61	WT	ENSMUSG00000032679.Cd59a
4.58722959740762e-66	0.249451250360086	0.745	0.69	1.41052722890687e-61	WT	ENSMUSG00000018474.Chd3
8.55568605239931e-66	0.725862027750753	0.181	0.121	2.63078790425226e-61	WT	ENSMUSG00000107865.Gm44417
8.91145429663369e-66	0.269955817562227	0.722	0.67	2.74018308167189e-61	WT	ENSMUSG00000024066.Xdh
4.67938394933616e-65	0.256254750952043	0.624	0.548	1.43886377058138e-60	WT	ENSMUSG00000015085.Entpd2
1.26764910622299e-64	0.522513444058093	0.282	0.209	3.89789423672507e-60	WT	ENSMUSG00000073555.Gm4951
1.47289434166087e-64	0.236962654555205	0.735	0.673	4.52900281117301e-60	WT	ENSMUSG00000029061.Mmp23
2.3173893255184e-64	0.311380703344037	0.541	0.464	7.12574043703652e-60	WT	ENSMUSG00000047747.Rnf150
6.74794051546047e-64	0.829107555435035	0.15	0.095	2.07492422909894e-59	WT	ENSMUSG00000036596.Cpz
1.21453382367802e-63	0.105871113386014	0.992	0.99	3.73457005442756e-59	WT	ENSMUSG00000032216.Nedd4
1.91258232247883e-63	0.211205762110255	0.823	0.772	5.88099938339017e-59	WT	ENSMUSG00000038156.Spon1
1.15137211902613e-62	0.221887556325537	0.775	0.721	3.54035412879343e-58	WT	ENSMUSG00000037235.Mxd4
1.5865125321451e-62	0.212488341384507	0.821	0.775	4.87836738509298e-58	WT	ENSMUSG00000002602.Axl
2.94931584151175e-62	0.293222763235631	0.917	0.906	9.06885128106448e-58	WT	ENSMUSG00000026193.Fn1
3.07345787584619e-61	0.436790128679413	0.35	0.278	9.45057562243945e-57	WT	ENSMUSG00000058145.Adamts17
3.33800472595424e-60	0.259221956596949	0.677	0.617	1.02640307318367e-55	WT	ENSMUSG00000030231.Plekha5
4.50520649078904e-60	0.228948249432136	0.639	0.573	1.38530594385272e-55	WT	ENSMUSG00000000794.Kcnn3
9.0700098963195e-60	0.330759744188376	0.532	0.461	2.78893734301928e-55	WT	ENSMUSG00000001768.Rin2
3.8206754232812e-59	0.275780083014497	0.596	0.531	1.17481948590474e-54	WT	ENSMUSG00000039252.Lgi2
4.91022012235603e-59	0.323963317684669	0.518	0.448	1.50984358542326e-54	WT	ENSMUSG00000035357.Pdzrn3
1.64739076309331e-58	0.286549607455018	0.586	0.52	5.06556185743563e-54	WT	ENSMUSG00000029309.Sparcl1
1.75678914293782e-58	0.414188028326382	0.403	0.33	5.40195093561951e-54	WT	ENSMUSG00000058914.C1qtnf3
1.89285931472343e-58	0.120116629560775	0.99	0.99	5.82035310684306e-54	WT	ENSMUSG00000020048.Hsp90b1
2.86380863530349e-58	0.263926461742516	0.629	0.563	8.80592517269471e-54	WT	ENSMUSG00000089715.Cbx6
3.74988552143693e-58	0.272844696219899	0.658	0.601	1.15305229898664e-53	WT	ENSMUSG00000028412.Slc44a1
1.05619130930872e-57	0.190112791160424	0.827	0.778	3.24768265699339e-53	WT	ENSMUSG00000026131.Dst
2.45331298556388e-57	0.523669993892296	0.369	0.304	7.54369209931036e-53	WT	ENSMUSG00000050010.Shisa3
3.67191379467174e-57	0.200963810878431	0.824	0.785	1.12907677272361e-52	WT	ENSMUSG00000030062.Rpn1
9.03060102674773e-57	0.246195704421476	0.671	0.61	2.77681950971466e-52	WT	ENSMUSG00000034810.Scn7a
1.1425035380296e-56	0.19367664183155	0.96	0.947	3.51308412908722e-52	WT	ENSMUSG00000038400.Pmepa1
2.9366090038742e-56	0.250547950642782	0.642	0.576	9.02977902601279e-52	WT	ENSMUSG00000032855.Pkd1
2.89366340240786e-55	0.329991545370889	0.397	0.32	8.89772559606393e-51	WT	ENSMUSG00000033207.Mamdc2
9.84810829276178e-55	0.254519548603394	0.786	0.729	3.02819481894132e-50	WT	ENSMUSG00000040170.Fmo2
1.10526987396602e-53	0.239718886877458	0.689	0.635	3.39859433545812e-49	WT	ENSMUSG00000034707.Gns
3.3195324603868e-53	0.291728668866824	0.558	0.495	1.02072303624434e-48	WT	ENSMUSG00000039953.Clstn1
1.86027853967113e-52	0.368694131365277	0.497	0.427	5.72017048163476e-48	WT	ENSMUSG00000037624.Kcnk2
1.88096598419853e-52	0.377904534968382	0.491	0.427	5.78378230481206e-48	WT	ENSMUSG00000024529.Lox
5.41440800672608e-52	0.191179987530994	0.833	0.795	1.6648763179882e-47	WT	ENSMUSG00000006932.Ctnnb1
3.2100030786472e-51	0.129052061520495	0.947	0.926	9.87043846653228e-47	WT	ENSMUSG00000021876.Rnase4
5.38943076993652e-51	1.31009982345777	0.043	0.017	1.65719606744778e-46	WT	ENSMUSG00000057897.Camk2b
8.24651829510834e-51	0.909473022455267	0.107	0.065	2.53572191056286e-46	WT	ENSMUSG00000021062.Rab15
9.18517468479566e-51	0.149779171739282	0.926	0.908	2.82434936382782e-46	WT	ENSMUSG00000022283.Pabpc1
1.18681580300861e-50	0.255659194283154	0.754	0.716	3.64933991267116e-46	WT	ENSMUSG00000028266.Lmo4
1.84261335832306e-50	0.160832289746492	0.888	0.858	5.66585181550756e-46	WT	ENSMUSG00000029781.Fkbp9
2.89983475440673e-50	0.204828404131682	0.781	0.735	8.91670188632524e-46	WT	ENSMUSG00000019978.Epb41l2
1.18675485204254e-49	0.309041035469944	0.473	0.407	3.64915249454561e-45	WT	ENSMUSG00000022710.Usp7
3.53302343107169e-49	0.417708105129273	0.372	0.308	1.08636937482023e-44	WT	ENSMUSG00000026676.Ccdc3
8.3359202129391e-49	0.160530642024295	0.835	0.787	2.56321210627665e-44	WT	ENSMUSG00000028763.Hspg2
1.18675020346239e-48	0.258728389209468	0.63	0.573	3.64913820062652e-44	WT	ENSMUSG00000019055.Plod1
1.78138847081779e-48	0.214747071794018	0.797	0.752	5.47759140891761e-44	WT	ENSMUSG00000032265.Tent5a
3.20942154418753e-48	0.314503640298048	0.482	0.416	9.86865030622224e-44	WT	ENSMUSG00000061410.Zcchc14
3.60321549145974e-48	0.161061250862434	0.915	0.894	1.10795273146895e-43	WT	ENSMUSG00000020368.Canx
3.8464904309143e-48	0.211065691126235	0.735	0.693	1.18275734260184e-43	WT	ENSMUSG00000040785.Ttc3
1.06372257768138e-47	0.194880231991943	0.791	0.748	3.27084055411248e-43	WT	ENSMUSG00000017707.Serinc3
1.07763251003595e-47	3.30295974329559	0.014	0.001	3.31361220510954e-43	WT	ENSMUSG00000099891.Gm5575
1.81993720675367e-47	0.279218826629713	0.516	0.454	5.59612491704687e-43	WT	ENSMUSG00000066306.Numa1
2.10374238507962e-47	0.120800173197234	0.906	0.869	6.46879745988133e-43	WT	ENSMUSG00000031825.Crispld2
2.80050674802948e-47	0.32625191514273	0.439	0.374	8.61127819951586e-43	WT	ENSMUSG00000001986.Gria3
2.88775505698869e-47	0.190862602743553	0.816	0.782	8.87955802473451e-43	WT	ENSMUSG00000021910.Nisch
3.56629116362879e-47	0.35248213409291	0.366	0.301	1.09659886990422e-42	WT	ENSMUSG00000029093.Sorcs2
3.99673005445807e-47	0.173571154684265	0.878	0.836	1.22895452444531e-42	WT	ENSMUSG00000004044.Cavin1
5.45321095019252e-47	0.248880279055524	0.652	0.597	1.6768078350747e-42	WT	ENSMUSG00000032997.Chpf
5.99086423110895e-47	0.113760764621173	0.972	0.967	1.84213084242369e-42	WT	ENSMUSG00000027712.Anxa5
6.62846655784071e-47	0.708028200172168	0.132	0.087	2.03818718187044e-42	WT	ENSMUSG00000055782.Abcd2
8.89802598968939e-47	0.202765061808234	0.777	0.721	2.73605401156959e-42	WT	ENSMUSG00000057722.Lepr
2.12553432638687e-46	0.762382594021737	0.101	0.062	6.53580550020699e-42	WT	ENSMUSG00000037443.Cep85
4.20180052258546e-46	0.166147752989054	0.939	0.936	1.2920116426898e-41	WT	ENSMUSG00000029718.Pcolce
6.6421997015094e-46	0.330166020068998	0.428	0.365	2.04240998621713e-41	WT	ENSMUSG00000049313.Sorl1
7.97680483229202e-46	0.27732655321998	0.53	0.471	2.45278771788147e-41	WT	ENSMUSG00000020160.Meis1
1.0157677964538e-45	0.210624130200265	0.713	0.653	3.12338439731579e-41	WT	ENSMUSG00000040339.Fam102b
8.1999384222871e-45	0.213166656978136	0.721	0.676	2.52139906546906e-40	WT	ENSMUSG00000010830.Kdelr3
8.8701308380216e-45	0.19475444929815	0.752	0.704	2.72747653138326e-40	WT	ENSMUSG00000024940.Ltbp3
9.16078801651639e-45	0.167427765735469	0.802	0.752	2.81685070719862e-40	WT	ENSMUSG00000024501.Dpysl3
1.29958505533191e-44	0.316399490582592	0.485	0.426	3.99609408664009e-40	WT	ENSMUSG00000074733.Zfp950
3.35597932138001e-44	0.505874289915294	0.237	0.182	1.03193008153114e-39	WT	ENSMUSG00000036040.Adamtsl2
4.3114711750202e-44	0.164671216420704	0.896	0.859	1.32573427160696e-39	WT	ENSMUSG00000073418.C4b
6.9625907418559e-44	0.245628167179715	0.613	0.553	2.14092702721327e-39	WT	ENSMUSG00000005533.Igf1r
8.54229332103247e-44	0.186223410915167	0.807	0.772	2.62666977328427e-39	WT	ENSMUSG00000025151.Maged1
1.09994170724079e-43	0.325006226811363	0.397	0.336	3.38221075559469e-39	WT	ENSMUSG00000038976.Ppp1r9b
1.57325782753816e-43	0.220110455634251	0.648	0.596	4.83761049389709e-39	WT	ENSMUSG00000040690.Col16a1
3.22120882705436e-43	0.177666421924914	0.851	0.822	9.90489502230946e-39	WT	ENSMUSG00000039286.Fndc3b
4.05312132224006e-43	0.235612957431406	0.666	0.623	1.2462942753756e-38	WT	ENSMUSG00000030201.Lrp6
4.52711053623926e-43	0.19875553388766	0.716	0.671	1.39204121878821e-38	WT	ENSMUSG00000034118.Tpst1
4.90179708478754e-43	0.357333505971497	0.383	0.32	1.50725358560132e-38	WT	ENSMUSG00000029714.Gigyf1
1.01250064046538e-42	0.416938819298283	0.215	0.16	3.11333821936699e-38	WT	ENSMUSG00000032549.Rab6b
