p_val	avg_log2FC	pct.1	pct.2	p_val_adj	cluster	gene
1.33789199989107e-14	0.152176549080622	0.338	0.308	4.11388411046505e-10	WT	ENSMUSG00000044864.Ankrd50
1.35749385058256e-14	0.245113686901838	0.129	0.109	4.17415784115631e-10	WT	ENSMUSG00000005360.Slc1a3
1.42165882907147e-14	0.152832367165292	0.271	0.242	4.37145873351187e-10	WT	ENSMUSG00000036104.Rab3gap1
1.6249473117331e-14	0.35161097716499	0.068	0.053	4.99655048884812e-10	WT	ENSMUSG00000005718.Tfap4
1.6269505061904e-14	0.120661404694884	0.5	0.467	5.00271011148485e-10	WT	ENSMUSG00000034377.Tulp4
1.63103400837301e-14	0.122025464252032	0.439	0.405	5.01526647234617e-10	WT	ENSMUSG00000026463.Atp2b4
1.70276621596659e-14	0.729010070148084	0.019	0.011	5.23583583747566e-10	WT	ENSMUSG00000102139.Gm37109
1.71277229553004e-14	0.564405114793917	0.027	0.018	5.26660353152533e-10	WT	ENSMUSG00000115100.Gm34934
1.74427602288832e-14	0.334513920340445	0.059	0.045	5.3634743427793e-10	WT	ENSMUSG00000104912.Gm43023
1.7542700297345e-14	0.439920441101003	0.042	0.031	5.39420491443061e-10	WT	ENSMUSG00000016493.Cd46
1.82374671825085e-14	0.427574342826971	0.044	0.032	5.60783878394954e-10	WT	ENSMUSG00000111264.E030022I16Rik
1.82785169000452e-14	0.133409524204442	0.454	0.421	5.62046116159489e-10	WT	ENSMUSG00000029238.Clock
1.88409523157478e-14	0.210219401447974	0.177	0.153	5.7934044275693e-10	WT	ENSMUSG00000033400.Agl
1.88720564698767e-14	0.466744556071189	0.04	0.029	5.80296864392238e-10	WT	ENSMUSG00000037686.Aspg
1.94385054277553e-14	0.195077952509648	0.266	0.24	5.97714603398049e-10	WT	ENSMUSG00000039100.Marchf6
1.99475239699953e-14	0.395362303401565	0.053	0.041	6.13366414553384e-10	WT	ENSMUSG00000103085.Gm38120
2.11308093859564e-14	0.227840385432805	0.183	0.16	6.49751257808773e-10	WT	ENSMUSG00000043885.Slc36a4
2.200710246764e-14	0.258192987360847	0.117	0.097	6.76696393777461e-10	WT	ENSMUSG00000038042.Ptpdc1
2.20592533296035e-14	0.278735563292664	0.113	0.094	6.78299980631979e-10	WT	ENSMUSG00000025128.Bhlhe22
2.22620651600997e-14	0.532483747666546	0.04	0.029	6.84536241607906e-10	WT	ENSMUSG00000034853.Acot11
2.25535041761977e-14	0.115882643044975	0.622	0.593	6.93497699913904e-10	WT	ENSMUSG00000029106.Add1
2.33397159971668e-14	0.23214513076211	0.116	0.096	7.17672927196883e-10	WT	ENSMUSG00000032558.Nphp3
2.47771953732745e-14	0.439647721848548	0.052	0.039	7.61873980532817e-10	WT	ENSMUSG00000043487.Acot6
2.55034707008044e-14	0.119261708286682	0.548	0.515	7.84206220579033e-10	WT	ENSMUSG00000034610.Tut4
2.56411995311831e-14	0.169814278510688	0.252	0.224	7.88441244384350e-10	WT	ENSMUSG00000040746.Rnf167
2.57772084857783e-14	0.191648537446489	0.145	0.123	7.92623383729196e-10	WT	ENSMUSG00000022306.Zfpm2
2.58949329829715e-14	0.2177107061476	0.174	0.15	7.96243294293391e-10	WT	ENSMUSG00000029547.Ints1
2.66781641270863e-14	0.489256904658276	0.045	0.033	8.20326868743776e-10	WT	ENSMUSG00000087484.2900089D17Rik
2.72460287197964e-14	0.26017586960214	0.1	0.082	8.37788137105019e-10	WT	ENSMUSG00000043671.Dpy19l3
2.7739198817488e-14	0.297261798256359	0.104	0.086	8.5295262443894e-10	WT	ENSMUSG00000015027.Galns
2.77933814753381e-14	0.184907541415157	0.264	0.237	8.5461868698517e-10	WT	ENSMUSG00000033392.Clasp2
2.81562328088566e-14	0.197026005486693	0.171	0.148	8.65776002639533e-10	WT	ENSMUSG00000019951.Uhrf1bp1l
3.06160510748803e-14	0.493910505145914	0.037	0.026	9.41412954501494e-10	WT	ENSMUSG00000085255.Taco1os
3.14809359854225e-14	0.169816630327162	0.208	0.183	9.68007300615756e-10	WT	ENSMUSG00000062234.Gak
3.15644290951553e-14	0.133973003814576	0.404	0.372	9.70574630246931e-10	WT	ENSMUSG00000023830.Igf2r
3.16648405378063e-14	0.333727723293809	0.089	0.073	9.73662181697005e-10	WT	ENSMUSG00000030322.Mbd4
3.31224009252244e-14	0.154520276137774	0.322	0.291	1.01848070604973e-09	WT	ENSMUSG00000002546.Golga2
